id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
52063;16/09/2025;4049;43;11;21.0;3;13.23;5.95
24702;2024-09-19;281;6;10;;2;36.6;0.0
38529;2025-03-01;1023;363;13;;1;81.41;0.0
13405;1 de junio de 2024;2975;128;14;;2;19.59;0.0
46036;2025-07-04;2100;292;8;;2;68.57;0.0
45403;27/06/2025;3240;239;15;;1;10.39;0.0
33282;2024-12-21;3582;218;15;15.0;3;20.25;3.04
56113;22 de noviembre de 2025;1480;173;6;26.0;1;74.6;22.38
26307;10/10/2024;4924;141;3;;1;8.34;0.0
42447;2025-05-14;477;296;9;3.0;1;37.17;11.15
35312;2025-01-08;1000;6;8;15.0;1;34.45;1.72
26948;19/10/2024;101;289;7;24.0;1;14.05;1.41
40909;14/04/2025;2926;209;13;;2;310.74;0.0
28410;2024-11-07;2058;331;5;33.0;2;29.83;17.9
17597;2024-07-10;3133;78;6;;1;21.07;0.0
33174;2024-12-20;238;53;12;;2;90.97;0.0
26801;17 de octubre de 2024;2111;376;12;24.0;1;14.4;1.44
31939;11/12/2024;4406;108;10;30.0;3;62.6;46.95
30543;2024-12-02;2004;377;6;;1;151.11;0.0
59910;2025-12-30;768;63;8;;1;36.63;0.0
32944;18/12/2024;344;478;12;;1;24.36;0.0
11934;2024-05-15;2245;304;5;;2;128.02;0.0
40774;11 de abril de 2025;2773;380;6;;1;16.08;0.0
12472;21/05/2024;3269;454;9;;1;179.14;0.0
12793;2024-05-25;4434;78;12;5.0;1;20.38;6.11
3036;26/01/2024;2409;53;12;11.0;2;90.25;18.05
4680;13 de febrero de 2024;4645;1561;8;14.0;1;11.26;1.13
22137;2024-08-18;26;120;7;;1;5.79;0.0
1257;12/01/2024;973;70;10;;2;18.54;0.0
29336;2024-11-17;4622;260;9;33.0;2;60.42;36.25
20183;28/07/2024;550;287;10;;3;33.06;0.0
19387;2024-07-22;3267;440;14;34.0;2;95.91;28.77
34998;2025-01-04;417;73;13;;2;51.7;0.0
54931;2025-11-05;2097;70;2;;3;18.43;0.0
47714;18/07/2025;1128;393;4;;1;41.92;0.0
51510;06/09/2025;3456;471;14;21.0;2;35.03;10.51
28892;2024-11-13;3685;14;14;33.0;1;18.02;5.41
46536;08/07/2025;1238;15;13;;1;35.78;0.0
18586;17/07/2024;553;196;11;23.0;2;3.15;0.94
17203;2024-07-07;3284;330;7;23.0;1;23.04;3.46
57051;03/12/2025;1030;492;10;26.0;3;6.12;5.51
58920;21/12/2025;51;160;14;;1;271.87;0.0
14014;07/06/2024;4792;46;12;;3;92.11;0.0
56141;2025-11-22;3814;420;11;26.0;1;8.19;2.46
55668;2025-11-15;3670;405;2;39.0;3;151.44;22.72
45574;29/06/2025;3721;174;12;31.0;1;254.36;76.31
55982;20/11/2025;1632;51;8;26.0;1;30.29;9.09
48587;2025-07-26;2660;432;7;;2;18.32;0.0
24707;19 de septiembre de 2024;2875;361;1;9.0;1;20.21;6.06
10400;2024-04-27;452;314;14;20.0;3;340.54;102.16
28662;2024-11-10;4606;393;8;;1;42.51;0.0
57379;2025-12-06;599;496;3;;3;58.17;0.0
13151;2024-05-29;1856;350;7;19.0;1;31.37;7.84
42462;14/05/2025;4992;9;14;3.0;1;36.98;11.09
38473;28/02/2025;2164;196;9;22.0;1;3.43;0.69
45215;2025-06-23;1434;239;4;;1;10.33;0.0
53667;2025-10-15;30;278;2;8.0;500;20.58;3.09
23934;08/09/2024;933;176;4;;1;55.34;0.0
57432;2025-12-07;1078;89;5;;1;48.26;0.0
45293;25/06/2025;515;225;13;;1;33.01;0.0
26895;18 de octubre de 2024;4509;464;9;24.0;1;28.73;2.87
58021;2025-12-13;874;405;13;;1;158.74;0.0
54515;29/10/2025;3287;198;5;;1;24.49;
35;2024-01-01;3216;9;13;;1;36.03;
30480;2024-12-01;3572;361;8;;1;19.37;0.0
59893;30/12/2025;2541;134;14;;1;10.31;0.0
23541;2024-09-04;3793;311;7;2.0;1;41.45;4.15
46863;2025-07-11;3950;9;10;;1;39.69;0.0
44178;2025-06-09;610;135;12;;1;22.71;0.0
47779;19/07/2025;3181;224;7;;2;38.75;0.0
59517;26/12/2025;4883;310;12;;3;7.71;0.0
3215;28/01/2024;961;361;8;11.0;1;19.46;1.95
11273;08/05/2024;3126;307;6;;2;237.02;0.0
31139;6 de diciembre de 2024;4816;492;7;;1;6.14;
17538;10/07/2024;2040;128;13;23.0;1;18.86;2.83
57143;04/12/2025;3140;480;4;;1;73.99;0.0
34428;29 de diciembre de 2024;2169;30;6;27.0;2;8.14;4.88
48174;22/07/2025;1686;3;6;;3;88.38;0.0
55385;2025-11-11;630;153;1;;2;32.03;0.0
24897;2024-09-22;1688;53;3;6.0;1;84.91;21.23
56433;2025-11-27;1570;345;6;26.0;1;30.97;9.29
45169;23/06/2025;1401;361;8;;1;19.11;0.0
8194;25/03/2024;4219;377;1;37.0;1;147.21;7.36
26643;15/10/2024;4447;50;1;;2;56.21;0.0
32120;12/12/2024;3404;103;3;;1;12.58;0.0
15076;19/06/2024;1723;6;2;;1;34.8;0.0
16064;30/06/2024;3988;173;12;;1;71.25;0.0
34128;2024-12-27;2938;231;15;27.0;2;23.02;13.81
55418;12 de noviembre de 2025;2413;466;3;;2;54.25;0.0
12947;26 de mayo de 2024;4689;98;14;5.0;2;17.48;10.49
26849;2024-10-18;1989;311;5;24.0;2;38.56;7.71
23540;2024-09-04;2536;154;4;9.0;1;5.33;1.6
13916;2024-06-06;3812;309;15;;1;3.1;0.0
41573;29/04/2025;372;42;8;;1;16.93;0.0
10868;2024-05-03;330;9;10;20.0;3;39.06;11.72
14541;13/06/2024;2411;439;3;;1;46.16;0.0
8666;30/03/2024;2247;395;13;37.0;1;73.34;3.67
23343;01/09/2024;2480;167;4;;1;141.7;0.0
19288;21/07/2024;1527;350;4;;2;29.79;0.0
45274;25/06/2025;787;416;5;31.0;1;47.47;14.24
30634;02/12/2024;4018;307;10;;2;223.27;0.0
8376;2024-03-27;2997;440;9;37.0;1;90.16;4.51
31339;2024-12-07;3657;380;7;40.0;1;16.0;4.8
42309;11/05/2025;4806;471;6;3.0;2;35.59;21.35
4485;2024-02-11;4109;378;6;;1;38.35;0.0
23310;2024-09-01;276;51;9;;1;29.76;0.0
31317;7 de diciembre de 2024;1333;228;3;28.0;1;81.54;24.46
18266;15/07/2024;4221;349;9;23.0;1;145.44;21.82
31305;07/12/2024;1290;103;14;28.0;1;12.58;3.77
54615;2025-10-31;4689;196;2;;1;3.13;0.0
57848;2025-12-11;4312;114;4;;1;32.38;0.0
18755;2024-07-18;2674;309;10;;1;3.13;0.0
14030;8 de junio de 2024;1479;40;2;;1;25.91;0.0
58537;2025-12-18;1463;346;14;;1;110.85;0.0
54681;2025-11-01;3102;376;10;;2;15.23;0.0
8558;2024-03-29;2841;239;4;;2;10.76;0.0
6668;8 de marzo de 2024;4324;457;5;;1;28.97;0.0
25089;2024-09-24;205;454;3;;1;174.48;0.0
11811;2024-05-14;2670;11;10;19.0;3;12.92;9.69
57338;06/12/2025;2076;291;9;;1;14.55;0.0
55154;08/11/2025;4362;498;7;;1;59.5;0.0
58135;2025-12-14;4274;122;6;;1;90.62;0.0
50004;13/08/2025;1706;95;5;17.0;1;68.0;
13368;31/05/2024;3527;96;12;;1;17.87;0.0
50572;2025-08-22;1333;345;5;4.0;1;31.97;4.8
9268;08/04/2024;2169;462;5;37.0;1;12.87;0.64
44992;2025-06-21;2223;29;7;31.0;1;19.99;6.0
10507;2024-04-28;4645;268;6;;1;21.57;0.0
17658;11/07/2024;1304;225;13;23.0;1;35.05;5.26
20960;2024-08-03;2848;454;11;;3;194.37;0.0
11911;15/05/2024;3526;296;3;;1;36.69;
6197;03/03/2024;142;489;12;13.0;1;236.41;23.64
15698;2024-06-26;453;51;9;;1;29.98;0.0
52478;24/09/2025;1905;11;8;25.0;1;13.69;3.42
16630;2024-07-03;1723;151;13;;1;24.56;0.0
28718;2024-11-10;3484;439;10;;1;47.42;
10475;2024-04-28;4509;346;10;20.0;3;118.87;35.66
21529;10/08/2024;1527;78;9;34.0;1;20.48;3.07
46838;2025-07-11;1705;122;11;;2;93.14;0.0
6743;9 de marzo de 2024;1008;205;14;;2;39.01;0.0
11922;15/05/2024;532;286;2;19.0;150;105.52;79.14
34260;28/12/2024;1079;43;9;;2;13.29;0.0
54688;2025-11-01;3678;307;14;;3;227.2;0.0
19763;2024-07-25;2652;258;10;;1;239.92;0.0
1622;2024-01-15;3941;346;7;;1;110.76;0.0
49272;2025-08-02;4645;120;5;;1;5.61;
22904;26/08/2024;4513;29;3;;999;19.65;0.0
10131;2024-04-22;1323;209;6;20.0;1;294.85;29.49
23598;2024-09-05;3135;381;2;2.0;1;63.12;6.31
3698;01/02/2024;2328;431;3;11.0;1;52.88;5.29
10675;2024-05-01;3379;238;6;20.0;1;11.68;1.17
6424;2024-03-05;1014;134;11;;1;10.88;0.0
4886;16/02/2024;4633;180;10;;2;88.29;0.0
37668;12/02/2025;2049;6;10;;1;36.51;0.0
32187;2024-12-13;2513;73;11;;1;52.58;0.0
13912;2024-06-06;4764;448;12;;2;32.66;0.0
38148;2025-02-21;1093;396;7;;2;18.82;0.0
16595;2024-07-03;4049;468;14;;1;50.8;0.0
31414;2024-12-07;4957;473;1;40.0;1;24.79;7.44
31469;8 de diciembre de 2024;4174;490;9;;3;17.65;0.0
58208;2025-12-15;2390;309;15;;2;3.04;0.0
3420;30/01/2024;3866;169;7;11.0;2;16.69;3.34
56742;01/12/2025;4014;96;4;26.0;1;17.26;5.18
11478;2024-05-10;2468;96;12;;1;17.64;0.0
48603;26/07/2025;4050;246;11;;1;7.57;0.0
37091;2025-02-01;4455;209;6;;1;293.07;0.0
42559;2025-05-15;2749;195;3;3.0;1;282.53;84.76
34127;27/12/2024;515;262;3;;1;128.54;0.0
8237;26/03/2024;3370;303;12;37.0;1;7.79;0.39
59662;27/12/2025;2148;70;8;;1;17.9;0.0
54189;23/10/2025;1023;405;9;;1;157.51;
31948;2024-12-11;4253;176;7;30.0;1;57.38;14.35
51311;2025-09-02;2666;25;6;;1;29.91;0.0
29648;22/11/2024;1156;29;13;28.0;3;19.76;17.78
32728;2024-12-16;4835;348;10;30.0;1;42.48;10.62
41878;2025-05-04;1790;6;14;;1;36.68;
5116;2024-02-18;3787;361;2;14.0;2;20.57;4.11
27555;27 de octubre de 2024;3164;380;4;;1;15.54;
50290;2025-08-18;3274;46;11;;1;94.73;0.0
49805;2025-08-10;1688;349;2;;1;132.54;0.0
17691;11 de julio de 2024;24;465;5;23.0;1;113.1;16.96
56620;29/11/2025;2020;225;9;;2;36.16;0.0
45780;2025-07-02;33;361;4;;1;19.28;0.0
15243;21 de junio de 2024;2965;350;8;;1;31.55;0.0
59396;2025-12-25;3557;46;5;;1;90.37;0.0
26844;18 de octubre de 2024;2198;393;13;;1;43.74;0.0
53167;2025-10-06;162;380;13;25.0;1;15.12;3.78
1917;18/01/2024;1335;322;12;;2;11.2;
48736;2025-07-27;243;470;2;;3;56.39;0.0
58273;2025-12-15;544;471;5;;2;34.83;0.0
28198;2024-11-05;2492;96;14;;1;17.83;0.0
13302;30/05/2024;3397;30;9;5.0;1;7.99;2.4
45524;2025-06-28;2936;225;12;31.0;1;34.36;10.31
10478;28/04/2024;3614;197;6;20.0;1;46.57;4.66
35330;08/01/2025;4327;380;8;;2;15.96;0.0
41678;2025-05-01;3322;349;7;35.0;2;139.48;13.95
30331;30 de noviembre de 2024;3640;377;13;33.0;1;152.83;45.85
50348;19 de agosto de 2025;4816;440;5;;1;96.73;0.0
16333;2024-07-01;3156;123;4;;2;44.64;0.0
43892;2025-06-05;444;349;13;;150;144.41;0.0
57075;04/12/2025;4122;411;2;26.0;3;74.04;66.64
50967;28/08/2025;3904;330;3;;2;23.81;
55491;2025-11-12;2535;87;11;;2;61.24;0.0
52398;2025-09-22;3274;45;9;25.0;1;87.97;21.99
13127;2024-05-28;4654;156;2;5.0;1;7.64;2.29
57136;04/12/2025;610;11;11;26.0;2;13.45;8.07
38739;04/03/2025;4269;350;6;;1;30.96;0.0
42229;10/05/2025;1739;175;9;3.0;1;23.75;7.12
54336;26/10/2025;3189;166;4;;1;15.16;0.0
34785;2025-01-01;4816;500;7;15.0;2;95.66;9.57
39713;2025-03-21;2617;6;2;36.0;1;36.28;
56336;2025-11-25;2775;376;12;26.0;1;14.56;4.37
58388;16/12/2025;1540;471;2;;2;34.29;0.0
14050;2024-06-08;1283;440;12;;2;92.37;0.0
13863;06/06/2024;4758;308;2;;2;34.25;
35015;4 de enero de 2025;4039;44;7;15.0;2;12.09;1.21
27226;23/10/2024;1000;41;12;;2;267.29;0.0
24615;17/09/2024;746;296;11;16.0;3;34.91;20.95
2099;19 de enero de 2024;1850;496;9;11.0;1;61.07;6.11
23047;29/08/2024;927;346;9;;1;113.46;0.0
27700;2024-10-30;1350;489;8;18.0;2;213.92;106.96
50130;16 de agosto de 2025;466;5;14;17.0;1;8.44;2.11
40681;2025-04-08;326;310;8;;1;7.56;0.0
36958;2025-01-30;2242;45;14;32.0;2;85.39;8.54
47676;2025-07-18;1149;440;7;;1;92.88;0.0
13756;2024-06-05;3035;314;8;;1;347.98;0.0
54499;2025-10-29;313;22;10;;1;6.48;0.0
13553;02/06/2024;1389;416;1;;1;51.09;0.0
46525;2025-07-08;1355;170;10;;1;21.51;0.0
53139;05/10/2025;4740;128;7;;2;18.17;0.0
1656;15/01/2024;112;152;12;;1;49.25;0.0
23993;2024-09-09;4862;479;12;9.0;1;33.34;10.0
59285;24/12/2025;3203;287;10;;1;36.11;0.0
54766;02/11/2025;172;285;9;;1;76.49;0.0
33365;21/12/2024;4791;78;12;;1;21.86;0.0
54309;26/10/2025;4656;481;3;;2;37.14;0.0
26104;07/10/2024;3822;67;11;;3;62.52;0.0
6949;2024-03-11;3274;492;4;;2;6.11;0.0
20205;2024-07-28;3715;119;4;;1;2.52;0.0
40831;2025-04-13;4265;455;14;;1;26.67;0.0
40427;03/04/2025;4062;3;8;;1;93.3;0.0
33184;2024-12-20;487;494;9;15.0;1;69.1;3.46
48562;26/07/2025;2894;381;15;;2;59.55;0.0
34278;28/12/2024;1081;465;1;27.0;1;101.71;30.51
39567;2025-03-19;2608;246;9;36.0;1;7.68;1.54
56559;29/11/2025;1200;57;12;;1;24.44;0.0
45494;28/06/2025;3384;134;4;;1;10.53;0.0
40882;2025-04-14;4090;114;13;;1;32.81;0.0
24594;2024-09-17;3245;103;2;;1;12.79;0.0
33545;22 de diciembre de 2024;478;11;12;;1;13.43;0.0
9961;19/04/2024;503;401;8;12.0;2;19.09;7.64
29776;23 de noviembre de 2024;347;3;9;33.0;1;92.24;27.67
47159;13/07/2025;1;480;9;;1;69.69;0.0
13264;2024-05-30;1914;231;13;5.0;2;25.11;15.07
29881;25/11/2024;777;72;7;;2;17.01;0.0
44489;14/06/2025;2544;296;6;;2;37.3;
53514;2025-10-12;2863;51;2;;1;31.5;0.0
5767;27/02/2024;224;246;3;13.0;1;7.84;0.78
52869;02/10/2025;615;113;15;;2;62.53;0.0
44337;11/06/2025;1742;205;10;;1;38.31;0.0
20254;28/07/2024;1343;222;13;;1;19.74;0.0
10685;2024-05-01;4412;228;12;20.0;1;76.67;7.67
5276;21/02/2024;2674;239;10;14.0;2;10.57;2.11
6943;2024-03-11;4161;366;15;;1;24.01;0.0
45405;2025-06-27;2924;246;10;;1;7.63;0.0
16225;01/07/2024;1487;389;13;;1;88.94;0.0
8252;26/03/2024;1260;420;15;37.0;3;8.02;1.2
59421;25/12/2025;1607;349;14;;1;138.67;0.0
41033;18/04/2025;4470;393;14;;1;42.8;0.0
30335;2024-11-30;4305;274;12;;1;18.22;0.0
11033;2024-05-05;703;53;12;20.0;1;89.7;8.97
39146;2025-03-11;3119;296;9;;1;35.2;0.0
59471;2025-12-26;3342;246;8;;1;7.44;0.0
20434;30/07/2024;1426;386;14;34.0;1;38.01;5.7
31157;2024-12-06;2196;437;13;40.0;3;47.92;43.13
44027;2025-06-07;3930;44;3;;1;12.23;0.0
58756;2025-12-20;3639;130;7;;2;16.68;0.0
39426;16 de marzo de 2025;2223;215;7;36.0;3;66.71;40.03
40763;11/04/2025;777;167;3;;1;152.85;0.0
4864;15/02/2024;1202;225;14;;1;35.16;0.0
36312;21/01/2025;2018;103;10;32.0;1;11.92;0.6
45104;22/06/2025;3405;128;1;31.0;3;18.9;17.01
15880;28/06/2024;1404;75;13;;2;47.21;0.0
22644;24/08/2024;2538;312;11;;1;21.23;0.0
30339;2024-11-30;2898;490;3;;2;17.72;0.0
9453;11/04/2024;2929;134;15;12.0;2;10.35;4.14
22908;2024-08-27;2520;236;9;;3;78.33;0.0
25797;2024-10-04;1512;209;11;;1;296.45;0.0
7307;2024-03-15;3322;44;14;;2;11.38;0.0
58984;2025-12-22;3480;195;2;;3;279.53;0.0
37265;03/02/2025;1453;389;15;;1;89.71;0.0
4036;05/02/2024;1554;44;12;;1;11.66;0.0
10637;2024-04-30;4513;168;15;;2;11.55;0.0
29759;2024-11-23;4149;134;3;7.0;1;11.22;1.12
18192;2024-07-14;3973;411;3;;2;77.44;0.0
59309;2025-12-24;2350;326;3;;1;74.11;0.0
3249;2024-01-28;734;3;7;11.0;1;93.48;9.35
30496;01/12/2024;3670;331;1;;1;29.71;0.0
40766;2025-04-11;4431;262;8;;1;120.97;0.0
53692;2025-10-15;1743;115;15;25.0;1;53.18;13.29
3394;29 de enero de 2024;4723;239;11;11.0;2;10.3;
26553;14/10/2024;4147;468;7;;1;54.0;0.0
32632;16/12/2024;1916;440;5;;1;94.23;0.0
9190;7 de abril de 2024;3961;296;2;12.0;1;34.9;6.98
36793;2025-01-27;1752;228;7;;2;77.3;0.0
53878;18/10/2025;539;287;7;8.0;1;34.55;1.73
33247;20/12/2024;3663;224;2;15.0;1;41.5;2.08
41891;2025-05-04;2466;103;14;;2;12.45;0.0
35948;2025-01-16;2422;78;10;;1;20.91;0.0
32225;13/12/2024;3370;287;13;40.0;1;33.3;9.99
22588;2024-08-23;1006;87;11;;3;57.84;0.0
41871;2025-05-04;4509;355;5;35.0;2;8.77;0.88
7837;2024-03-21;3591;454;9;37.0;1;182.97;
58698;19/12/2025;3689;262;11;;1;125.07;0.0
21255;2024-08-07;3705;353;6;34.0;1;83.26;
22097;17/08/2024;94;279;4;;3;212.3;0.0
25810;2024-10-04;4624;41;14;1.0;1;259.91;38.99
14658;15 de junio de 2024;2739;195;5;;1;275.57;0.0
30798;2024-12-03;3644;226;1;;1;8.01;0.0
17087;2024-07-06;2867;103;4;;1;12.13;
56391;2025-11-26;1120;30;10;;2;7.88;0.0
32430;15/12/2024;3117;131;10;;2;10.01;0.0
56405;26/11/2025;428;440;1;26.0;1;92.68;27.8
9640;2024-04-14;4899;118;4;12.0;2;45.34;18.14
42314;11/05/2025;19;296;6;3.0;1;34.72;10.42
44331;2025-06-11;4211;30;3;;2;7.92;0.0
18599;2024-07-17;4314;194;4;23.0;1;50.38;7.56
2815;2024-01-25;2320;44;4;;1;11.87;0.0
16003;29/06/2024;185;380;14;;1;15.91;0.0
12640;2024-05-23;4689;46;5;5.0;3;87.69;78.92
27705;2024-10-30;2972;128;5;18.0;1;19.73;4.93
6076;2024-03-02;2358;307;6;13.0;2;239.92;47.98
52151;18/09/2025;4247;230;8;21.0;1;228.02;34.2
286;03/01/2024;84;225;15;;3;33.27;0.0
211;02/01/2024;3640;264;14;38.0;1;26.14;3.92
39806;23/03/2025;4247;383;1;36.0;1;68.65;13.73
24149;11/09/2024;236;187;1;9.0;1;23.34;7.0
56872;2025-12-02;2943;49;9;26.0;1;11.12;3.34
18844;2024-07-19;927;310;15;23.0;3;7.62;3.43
19506;2024-07-23;1264;37;12;34.0;1;14.88;2.23
12429;20/05/2024;2328;471;3;19.0;2;33.93;16.96
11266;2024-05-08;327;53;1;20.0;1;88.58;8.86
46997;12/07/2025;3275;239;3;;1;10.81;0.0
39379;2025-03-15;1031;210;1;36.0;1;17.02;3.4
17091;2024-07-07;4194;116;13;23.0;1;70.18;10.53
58416;17/12/2025;713;304;12;;1;128.68;0.0
51716;2025-09-09;4689;311;12;4.0;3;40.01;18.0
40930;15/04/2025;773;450;4;;1;27.52;0.0
33677;2024-12-23;1426;53;7;30.0;1;90.88;22.72
10181;23 de abril de 2024;3070;440;14;12.0;1;88.43;17.69
43840;04/06/2025;3686;96;15;;1;16.25;0.0
26267;2024-10-10;4066;252;6;;2;15.76;0.0
33798;24/12/2024;610;141;7;;1;8.5;0.0
24568;17/09/2024;1624;30;6;6.0;2;8.04;4.02
44424;2025-06-13;3383;338;2;;1;26.12;0.0
19137;21/07/2024;4836;326;4;;1;68.03;
6976;11/03/2024;4970;268;11;;1;19.68;0.0
26152;08/10/2024;4864;131;1;;1;9.95;0.0
43088;2025-05-24;2895;16;8;;2;18.61;0.0
29067;14/11/2024;3345;376;14;33.0;2;15.11;9.07
43330;28 de mayo de 2025;1590;487;9;;1;71.42;0.0
16484;02/07/2024;1219;282;7;;2;23.07;0.0
37725;13/02/2025;3245;490;15;10.0;1;16.84;
5325;2024-02-21;477;381;15;14.0;3;57.85;17.36
53673;2025-10-15;2775;38;4;;3;76.37;0.0
58948;21 de diciembre de 2025;3202;30;1;;1;7.73;0.0
21702;2024-08-12;1749;473;13;34.0;1;24.45;3.67
25950;06/10/2024;4398;256;14;;2;71.76;0.0
43125;2025-05-25;286;296;15;;1;34.95;0.0
54780;2025-11-02;3013;431;12;;1;50.33;0.0
2518;22 de enero de 2024;2905;198;8;;1;25.71;0.0
56208;23/11/2025;1564;348;2;26.0;1;42.01;12.6
45259;24/06/2025;628;435;3;;1;40.62;0.0
59156;2025-12-23;4662;470;8;;3;52.4;0.0
25599;2024-10-01;281;384;2;1.0;2;199.31;59.79
38006;2025-02-19;4628;406;7;;1;2.63;0.0
13656;04/06/2024;1094;274;4;;1;19.8;0.0
30266;30/11/2024;151;114;6;28.0;1;33.87;10.16
18978;2024-07-20;2520;331;10;;2;27.71;0.0
8007;23/03/2024;1685;224;7;37.0;1;37.65;1.88
28628;2024-11-10;2383;171;15;33.0;1;115.2;34.56
50136;16/08/2025;3780;361;1;17.0;1;19.85;4.96
25436;2024-09-29;4835;231;7;;1;25.05;0.0
53491;2025-10-12;2505;174;4;;3;269.75;0.0
434;04/01/2024;2223;383;1;38.0;1;68.65;10.3
1315;13/01/2024;1635;131;3;;1;9.61;0.0
14279;10/06/2024;1684;45;15;;2;90.94;0.0
6233;2024-03-04;1263;439;8;;2;47.43;0.0
42239;2025-05-10;4320;489;12;3.0;2;222.18;133.31
19354;2024-07-22;3046;432;12;;1;16.7;0.0
15021;19/06/2024;3590;383;12;;1;65.56;
30897;04/12/2024;3775;470;12;28.0;1;55.03;16.51
53728;2025-10-16;3438;473;1;8.0;2;26.11;2.61
51883;2025-09-12;4129;209;2;;1;322.23;0.0
52166;18/09/2025;2170;469;7;;1;25.22;0.0
15822;27/06/2024;4066;498;9;;1;55.99;0.0
10013;20/04/2024;381;128;14;;1;18.86;0.0
56169;22 de noviembre de 2025;4030;29;8;;1;19.6;0.0
2565;2024-01-23;196;378;10;;3;34.78;0.0
6374;2024-03-05;1295;215;9;;1;71.38;
22182;18 de agosto de 2024;4713;346;7;;1;109.93;0.0
39429;16/03/2025;4300;365;3;;2;42.88;0.0
39091;10/03/2025;1103;468;8;22.0;1;52.38;10.48
1697;16/01/2024;1230;379;15;;1;24.19;
145;2 de enero de 2024;2544;279;5;;1;218.78;0.0
54405;2025-10-27;4939;224;15;;2;38.88;0.0
41542;29/04/2025;2367;6;2;35.0;2;33.95;3.4
43673;02/06/2025;19;304;1;;1;119.42;0.0
27027;2024-10-20;422;30;13;;1;7.45;0.0
28552;2024-11-09;1226;103;7;33.0;2;12.82;7.69
45996;03/07/2025;289;174;1;;1;250.11;0.0
25801;04/10/2024;2546;383;9;;1;67.3;0.0
18082;14/07/2024;2501;15;4;23.0;2;36.86;11.06
58007;2025-12-13;525;32;2;;1;32.65;0.0
28618;2024-11-10;745;231;14;;1;23.03;0.0
843;2024-01-08;1149;281;7;38.0;3;23.78;10.7
41523;2025-04-28;1081;455;5;;2;26.25;0.0
6996;2024-03-11;2236;44;13;;1;11.66;0.0
12900;2024-05-26;715;236;15;;1;76.93;0.0
19535;23/07/2024;3025;282;7;34.0;2;21.61;6.48
56378;26/11/2025;316;346;12;;2;116.65;0.0
4173;2024-02-07;2645;439;15;29.0;1;47.05;14.11
24554;17/09/2024;777;43;7;;1;14.44;0.0
1091;10/01/2024;4219;239;5;;2;10.41;0.0
59511;26/12/2025;4668;87;5;;1;60.7;0.0
47171;13 de julio de 2025;4645;483;4;;1;15.91;0.0
52305;2025-09-21;2666;315;7;21.0;2;18.59;
30069;2024-11-27;3856;309;8;28.0;1;3.07;0.92
53189;06/10/2025;4017;226;9;;2;8.14;0.0
6527;2024-03-07;1295;400;10;;1;39.95;0.0
31176;2024-12-06;2999;134;14;;1;10.8;0.0
4286;08/02/2024;911;473;6;29.0;1;25.92;
18485;16/07/2024;2644;111;3;23.0;1;245.05;36.76
47017;12/07/2025;3915;389;12;;1;86.59;0.0
1484;14/01/2024;2938;195;2;;1;255.28;
16373;02/07/2024;4574;470;1;;1;53.32;0.0
7521;2024-03-17;2421;387;13;;1;23.01;0.0
55864;18/11/2025;3135;344;5;;2;42.29;0.0
12863;2024-05-25;3942;52;3;5.0;1;123.02;36.91
6537;2024-03-07;165;197;13;;1;46.85;0.0
14544;13/06/2024;3793;25;15;;1;30.95;
28236;05/11/2024;408;337;7;;1;12.33;0.0
11942;15/05/2024;3000;388;10;19.0;1;112.62;28.16
42927;22/05/2025;3194;496;11;;1;60.7;0.0
21906;2024-08-15;3515;141;13;;2;7.76;0.0
43509;31/05/2025;4406;277;11;;1;84.55;0.0
32777;17/12/2024;4842;231;12;30.0;1;23.8;5.95
41700;02/05/2025;630;439;7;35.0;1;48.91;2.45
21478;10/08/2024;140;43;6;34.0;1;13.15;1.97
13910;2024-06-06;2161;246;4;;1;7.47;0.0
6430;2024-03-06;1784;43;3;;2;13.04;0.0
56807;01/12/2025;183;244;6;26.0;1;176.87;53.06
33813;24/12/2024;2091;310;12;27.0;1;7.46;2.24
8452;28/03/2024;4840;309;6;37.0;1;3.06;0.15
56069;2025-11-21;2667;194;13;26.0;1;51.7;15.51
50128;2025-08-16;1323;9;15;17.0;2;37.87;
963;2024-01-09;1554;353;12;38.0;1;86.2;12.93
16870;5 de julio de 2024;4311;466;11;;1;51.4;0.0
4730;14/02/2024;734;30;13;;2;7.67;0.0
14201;2024-06-09;4758;167;5;;2;149.76;0.0
5955;2024-03-01;2712;365;11;13.0;1;41.7;4.17
20878;2024-08-03;747;53;8;34.0;1;84.86;12.73
55366;2025-11-11;3562;420;1;;2;8.51;0.0
16350;01/07/2024;4549;221;6;;1;53.96;0.0
28604;2024-11-10;1863;154;5;33.0;1;5.37;1.61
3395;2024-01-29;800;286;12;11.0;1;113.65;11.37
22686;24/08/2024;1226;46;15;;1;85.62;
14553;13/06/2024;2345;346;14;;3;114.78;0.0
53300;8 de octubre de 2025;1564;346;14;;2;109.09;0.0
6202;03/03/2024;4969;114;14;;1;33.84;0.0
55551;2025-11-13;4872;345;11;39.0;1;30.97;1.55
174;2024-01-02;4612;314;11;38.0;3;349.89;157.45
12849;25/05/2024;1344;193;13;19.0;1;72.67;18.17
51072;30/08/2025;654;175;4;4.0;1;23.08;3.46
47535;2025-07-16;4842;122;3;;1;97.18;0.0
27710;30/10/2024;3135;389;1;18.0;1;87.85;21.96
14241;2024-06-10;1856;462;10;;1;12.68;0.0
27496;2024-10-27;575;70;4;;1;17.26;0.0
