id_cliente;recencia;frecuencia;monto;afinidad_promociones;afinidad_medicamentos;segmento
1338;133;4;245.0;0.0;0.1990204081632653;Esporádicos Recientes
1339;40;24;2325.8;0.22746581821308792;0.05568406569782439;Frecuentes Regulares
1340;177;6;228.53;0.0;0.1797138231304424;Esporádicos Recientes
1341;178;7;576.8100000000001;0.5594043099114093;0.0;Cazadores de Ofertas
1342;340;7;234.22;0.16659550849628557;0.046195884211425155;Esporádicos / Desertores
1343;57;6;198.91;0.0;0.0;Esporádicos Recientes
1344;190;4;218.13;1.0;0.0;Cazadores de Ofertas
1345;20;24;2212.11;0.2479261881190357;0.05828824063902789;Frecuentes Regulares
1346;314;7;307.78;0.7349405419455455;0.3806615114692312;Cazadores de Ofertas
1347;440;33;1794.27;0.24424417729773112;0.0726535025386369;Esporádicos / Desertores
1348;83;7;380.58;0.6344789531767302;0.2736349781911819;Cazadores de Ofertas
1349;212;8;260.73;0.35105281325509147;0.0;Esporádicos Recientes
1350;214;5;624.1800000000001;0.746018776634945;0.0;Cazadores de Ofertas
1351;119;1;45.97;1.0;0.0;Cazadores de Ofertas
1353;378;1;18.68;1.0;0.0;Cazadores de Ofertas
1355;85;28;1839.53;0.20510673922143158;0.07239892798704017;Frecuentes Regulares
1356;148;4;199.82;0.0;0.1691021919727755;Esporádicos Recientes
1357;26;10;408.79;0.29606888622520117;0.1158296435822794;Esporádicos Recientes
1358;87;5;299.78000000000003;0.060277536860364266;0.0;Esporádicos Recientes
1359;344;2;238.0;1.0;0.0;Cazadores de Ofertas
1360;304;90;8089.31;0.3479048274821956;0.04964947566603332;Leales VIP / Crónicos
1361;547;76;6172.23;0.23346019185934416;0.023309241554511095;Leales VIP / Crónicos
1362;223;2;149.07999999999998;0.0;0.0;Esporádicos Recientes
1363;20;38;2075.35;0.2856915700966102;0.14937239501770785;Frecuentes Regulares
1364;30;10;383.19;0.5604791356768183;0.0;Esporádicos Recientes
1365;358;4;211.57999999999998;0.3193118442196805;0.0;Esporádicos / Desertores
1366;24;3;99.78;0.5955101222689918;0.24493886550410904;Esporádicos Recientes
1367;105;4;249.43;1.0;0.18562322094375175;Cazadores de Ofertas
1368;547;2;122.69999999999999;0.0;0.0;Esporádicos / Desertores
1369;171;19;1565.33;0.6041218145694519;0.06487449930685542;Frecuentes Regulares
1370;446;7;624.47;0.0;0.0254936185885631;Esporádicos / Desertores
1371;188;6;337.13;0.897813899682615;0.18948180227212055;Cazadores de Ofertas
1372;252;2;74.51;0.0;0.0;Esporádicos Recientes
1373;26;33;2996.5;0.08423160353746037;0.005339562823293843;Frecuentes Regulares
1374;175;1;17.76;0.0;0.0;Esporádicos Recientes
1375;152;6;535.3;0.27597608817485525;0.008406501027461237;Esporádicos Recientes
1376;55;7;460.95;0.31059767870701815;0.12300683371298407;Esporádicos Recientes
1377;8;18;2077.74;0.2420851502112873;0.03459528141153369;Frecuentes Regulares
1379;139;3;301.73;0.7197494448679282;0.0;Cazadores de Ofertas
1381;513;6;193.62;0.3216609854353889;0.09069311021588677;Esporádicos / Desertores
1382;4;6;283.5;0.2631393298059965;0.290299823633157;Esporádicos Recientes
1383;100;4;290.64000000000004;0.11650151390035782;0.11650151390035782;Esporádicos Recientes
1384;2;19;1462.8;0.46490976210008206;0.03208230790265245;Frecuentes Regulares
1385;26;21;1241.9;0.4461872936629358;0.12145905467428939;Frecuentes Regulares
1386;52;24;1616.7;0.40520195459887426;0.02221191315642976;Frecuentes Regulares
1387;40;4;176.72;1.0;0.17185377999094614;Cazadores de Ofertas
1388;139;5;60.21;1.0;0.20627802690582958;Cazadores de Ofertas
1389;1;88;6736.63;0.2653700737609161;0.0762502913177657;Leales VIP / Crónicos
1390;448;1;968.64;0.0;0.0;Esporádicos / Desertores
1391;521;1;189.86;1.0;0.0;Cazadores de Ofertas
1392;8;20;1686.21;0.18325712692962323;0.05466697505055716;Frecuentes Regulares
1393;484;2;140.18;0.0;0.0;Esporádicos / Desertores
1394;447;1;101.76;0.0;0.0;Esporádicos / Desertores
1395;24;2;114.56;0.3035090782122905;0.0;Esporádicos Recientes
1396;350;5;887.0600000000001;0.34730457917164564;0.01517371992875341;Esporádicos / Desertores
1397;61;20;2756.76;0.461008575284029;0.023186639388267382;Frecuentes Regulares
1398;487;5;642.42;0.3589085022259581;0.03767006008530245;Esporádicos / Desertores
1399;660;3;864.09;0.0;0.0;Esporádicos / Desertores
1401;20;77;5526.7300000000005;0.4329648815845898;0.09870212585018627;Leales VIP / Crónicos
1402;511;4;479.19;0.1320979152319539;0.01158204470043198;Esporádicos / Desertores
1403;364;4;386.14000000000004;1.0;0.0;Cazadores de Ofertas
1404;8;5;486.31;0.0;0.09820896136209413;Esporádicos Recientes
1405;23;8;875.39;0.0;0.009047396017774935;Esporádicos Recientes
1406;131;3;136.65;0.0;0.2084156604463959;Esporádicos Recientes
1407;207;5;335.1;0.0;0.2942703670546105;Esporádicos Recientes
1409;460;4;469.89;0.8064653429526061;0.07135712613590416;Cazadores de Ofertas
1410;68;6;247.45;0.14633259244291777;0.31133562335825415;Esporádicos Recientes
1411;73;2;33.39000000000001;1.0;0.08295896975142256;Cazadores de Ofertas
1412;579;31;1941.18;0.298354609052226;0.01028755705292657;Esporádicos / Desertores
1414;145;74;4644.01;0.3620685571305833;0.08654804791548683;Leales VIP / Crónicos
1415;215;6;475.81;0.1098757907568147;0.15111073747924592;Esporádicos Recientes
1416;6;6;340.84;0.08094707193991317;0.0;Esporádicos Recientes
1417;447;7;627.01;0.0;0.26307395416341045;Esporádicos / Desertores
1418;46;21;1694.47;0.45116172018389233;0.030871009814278212;Frecuentes Regulares
1419;614;4;342.31;0.0;0.14183050451345272;Esporádicos / Desertores
1420;6;19;1417.76;0.24000536056878455;0.04243313395779258;Frecuentes Regulares
1422;21;7;764.9;0.577487253235717;0.03810955680481109;Esporádicos Recientes
1423;116;21;1466.77;0.11112171642452465;0.044880928843649665;Frecuentes Regulares
1424;63;30;3398.54;0.27868437623214676;0.017145597815532553;Frecuentes Regulares
1425;423;1;5.74;1.0;0.0;Cazadores de Ofertas
1426;372;7;700.34;0.9119284918753747;0.3340805894279921;Cazadores de Ofertas
1427;25;5;175.82;0.25355477192583326;0.0;Esporádicos Recientes
1428;89;36;2571.79;0.24685919145808946;0.0679565594391455;Frecuentes Regulares
1429;3;26;1788.42;0.11548182194339136;0.0875185918296597;Frecuentes Regulares
1430;537;5;135.62;0.2429582657425158;0.0;Esporádicos / Desertores
1431;444;1;6.1;0.0;1.0;En Riesgo (Solo Medicamentos)
1432;360;2;67.30000000000001;1.0;0.5046062407132242;En Riesgo (Solo Medicamentos)
1433;222;1;49.0;0.0;0.0;Esporádicos Recientes
1434;190;32;2465.25;0.2611134773349559;0.03543656829936113;Frecuentes Regulares
1435;494;23;2560.47;0.1654696208118041;0.0022847367866055844;Esporádicos / Desertores
1436;80;7;999.6;0.037224889955982395;0.0;Esporádicos Recientes
1437;179;6;1038.6399999999999;0.0;0.010600400523761844;Esporádicos Recientes
1438;28;26;1110.1399999999999;0.4893797178734214;0.198605581278037;Frecuentes Regulares
1439;684;9;958.11;0.9868908580434398;0.05659057936980096;Cazadores de Ofertas
1440;256;6;230.03000000000003;0.6543059600921618;0.0647306873016563;Cazadores de Ofertas
1441;226;4;157.35000000000002;0.0;0.0;Esporádicos Recientes
1444;21;6;303.89;0.07614597387212478;0.11112573628615618;Esporádicos Recientes
1445;75;7;536.85;0.8584520815870355;0.03442302319083542;Cazadores de Ofertas
1446;211;3;296.46;0.0;0.08628482763273293;Esporádicos Recientes
1447;186;2;33.53;0.0;0.09394572025052192;Esporádicos Recientes
1448;372;2;24.84;0.0;0.0;Esporádicos / Desertores
1450;333;1;48.370000000000005;1.0;0.0;Cazadores de Ofertas
1451;592;8;276.15;0.9332971211298209;0.16233930834691293;Cazadores de Ofertas
1452;536;3;181.75;1.0;0.5973039889958734;En Riesgo (Solo Medicamentos)
1453;330;10;604.17;0.20552162470827748;0.32221063607924927;Esporádicos / Desertores
1454;48;7;905.38;0.3879807373699441;0.0;Esporádicos Recientes
1456;4;24;1528.3400000000001;0.5025190729811428;0.009160265385974324;Frecuentes Regulares
1457;88;9;769.19;0.7160649514424263;0.054745901532781235;Cazadores de Ofertas
1458;145;7;512.38;0.4393418946875366;0.0;Esporádicos Recientes
1459;157;7;423.4;0.0;0.0;Esporádicos Recientes
1460;106;6;314.69;1.0;0.0;Cazadores de Ofertas
1461;634;1;99.08;0.0;0.0;Esporádicos / Desertores
1462;341;7;280.97;0.7768800939602092;0.0;Cazadores de Ofertas
1463;1;80;6843.7;0.32036471499335156;0.0710770489647413;Leales VIP / Crónicos
1464;197;6;464.25;0.6429294561120087;0.042907915993537965;Cazadores de Ofertas
1465;152;1;10.56;0.0;1.0;En Riesgo (Solo Medicamentos)
1466;612;20;2149.28;0.6020295168614606;0.04971897565696419;Esporádicos / Desertores
1467;250;3;143.09;0.0;0.0;Esporádicos Recientes
1468;208;6;133.04;0.5741130487071557;0.04186710763680097;Cazadores de Ofertas
1470;119;3;92.28999999999999;1.0;0.0;Cazadores de Ofertas
1471;545;1;131.22;0.0;1.0;En Riesgo (Solo Medicamentos)
1472;555;6;629.27;0.0;0.03593052266912454;Esporádicos / Desertores
1474;235;4;322.62;1.0;0.0;Cazadores de Ofertas
1475;50;5;262.16;0.36962160512664016;0.0;Esporádicos Recientes
1476;364;3;281.58;1.0;0.2800269905533063;Cazadores de Ofertas
1478;264;24;971.86;0.5427427818821641;0.12869137530096927;Frecuentes Regulares
1479;570;1;25.91;0.0;0.0;Esporádicos / Desertores
1480;38;9;515.3399999999999;0.12337485931617963;0.32388326153607333;Esporádicos Recientes
1481;120;24;1489.37;0.4185595251683598;0.07912070204180292;Frecuentes Regulares
1482;135;2;49.82;0.7717784022480932;0.0;Cazadores de Ofertas
1483;31;12;570.13;0.06975602055671513;0.07028221633662499;Esporádicos Recientes
1484;230;4;516.23;0.35276911454196774;0.0;Esporádicos Recientes
1485;439;2;101.66;0.0;0.0;Esporádicos / Desertores
1486;394;2;248.55;0.5954133977066989;0.0;Cazadores de Ofertas
1487;20;64;5681.09;0.051954818529542736;0.032893335609891765;Leales VIP / Crónicos
1488;117;1;100.61;0.0;0.0;Esporádicos Recientes
1490;24;1;127.41;1.0;0.0;Cazadores de Ofertas
1491;530;1;232.23;1.0;0.0;Cazadores de Ofertas
1492;22;4;124.23;0.8613056427593979;0.0;Cazadores de Ofertas
1493;179;8;617.61;0.0717443046582795;0.0946552031217111;Esporádicos Recientes
1494;385;7;299.72999999999996;0.6247289226970941;0.0;Cazadores de Ofertas
1495;345;1;38.93;1.0;1.0;En Riesgo (Solo Medicamentos)
1496;54;14;701.3;0.14654213603308144;0.12459717667189506;Esporádicos Recientes
1497;29;16;897.66;0.8418777710937325;0.08218033553906824;Cazadores de Ofertas
1498;272;8;545.95;0.29350673138565797;0.30898433922520374;Esporádicos Recientes
1499;6;35;2106.61;0.25227260859864903;0.11954751947441625;Frecuentes Regulares
1500;640;3;259.37;0.0;0.029455989513050854;Esporádicos / Desertores
1501;302;3;137.0;0.3308029197080292;0.0;Esporádicos Recientes
1502;133;6;382.3;0.3358095736332723;0.0;Esporádicos Recientes
1503;188;5;131.68;0.09356014580801944;0.369228432563791;Esporádicos Recientes
1504;3;3;174.07;0.0;0.0;Esporádicos Recientes
1505;670;1;7.36;0.0;1.0;En Riesgo (Solo Medicamentos)
1506;176;62;3948.67;0.187442860507462;0.03457873157290935;Leales VIP / Crónicos
1507;3;6;535.1999999999999;0.0;0.0;Esporádicos Recientes
1508;8;17;874.22;0.5489121731371965;0.06971929262656998;Frecuentes Regulares
1510;17;5;435.28000000000003;0.0;0.04868130858298107;Esporádicos Recientes
1511;171;7;608.74;0.6756907711009627;0.0946216775634918;Cazadores de Ofertas
1512;166;4;483.16999999999996;0.0;0.0;Esporádicos Recientes
1513;46;23;1446.72;0.4884981198849812;0.04626327140013272;Frecuentes Regulares
1514;342;30;1596.13;0.7533346281317937;0.05766447595120698;Cazadores de Ofertas
1515;565;1;10.97;0.0;0.0;Esporádicos / Desertores
1516;3;29;2828.54;0.2602155175461546;0.02912456603053165;Frecuentes Regulares
1517;68;1;72.46;0.0;1.0;En Riesgo (Solo Medicamentos)
1518;191;5;412.11;0.020965276261192402;0.03280677489019922;Esporádicos Recientes
1519;390;5;166.10999999999999;0.2630184817289748;0.5642044428390826;En Riesgo (Solo Medicamentos)
1520;155;5;265.86;0.3230271571503799;0.1752049951102084;Esporádicos Recientes
1521;716;6;228.60999999999999;0.1768076637067495;0.0;Esporádicos / Desertores
1522;174;3;77.97;0.18455816339617803;1.0;En Riesgo (Solo Medicamentos)
1523;532;4;908.6099999999999;0.2654053994563124;0.0;Esporádicos / Desertores
1524;191;95;6048.96;0.30149645558905996;0.09870457070306302;Leales VIP / Crónicos
1525;74;13;1026.77;0.796682801406352;0.02287756751755505;Cazadores de Ofertas
1527;15;33;1840.99;0.7127360822166333;0.07413945757445721;Frecuentes Regulares
1528;350;2;1085.63;0.9332092886158266;0.0;Cazadores de Ofertas
1529;444;10;888.2099999999999;0.0;0.0220555949606512;Esporádicos / Desertores
1530;495;7;195.48;0.0;0.08901166359729895;Esporádicos / Desertores
1531;385;2;510.4;0.0;0.0;Esporádicos / Desertores
1532;58;1;36.04;0.0;0.0;Esporádicos Recientes
1533;369;5;337.21999999999997;0.4205563133859202;0.008154913706185873;Esporádicos / Desertores
1534;218;4;171.03;0.5859205987253697;0.34420861837104594;Cazadores de Ofertas
1535;410;28;3132.67;0.23891121631068707;0.008720995189407119;Frecuentes Regulares
1536;141;25;2683.76;0.4813135302709631;0.06888842519450322;Frecuentes Regulares
1538;44;6;277.27;0.1860280592923865;0.0;Esporádicos Recientes
1539;293;34;3174.37;0.6570847128721604;0.005736571351165743;Frecuentes Regulares
1540;14;21;1214.38;0.3288921095538464;0.09292807852566741;Frecuentes Regulares
1541;15;14;1137.58;0.05608396772095149;0.06490972063503227;Esporádicos Recientes
1542;344;28;1430.07;0.47580887648856357;0.12369324578517137;Frecuentes Regulares
1543;725;1;29.49;1.0;0.0;Cazadores de Ofertas
1544;58;32;2875.5299999999997;0.1776020420583336;0.026450776030853447;Frecuentes Regulares
1545;7;3;418.29999999999995;0.0;0.10860626344728665;Esporádicos Recientes
1546;24;8;827.94;0.02612508152764693;0.043807522284223493;Esporádicos Recientes
1548;454;7;657.3100000000001;0.8079901416378877;0.10150461730385966;Cazadores de Ofertas
1549;176;8;498.87;0.18958846994206907;0.0;Esporádicos Recientes
1550;317;4;608.3199999999999;0.9885915307732773;0.01004405576012625;Cazadores de Ofertas
1551;376;6;195.53;0.9850662302459982;0.014933769754001944;Cazadores de Ofertas
1552;75;6;304.19;0.08133074723034946;0.0;Esporádicos Recientes
1553;676;2;54.06;0.0;0.0;Esporádicos / Desertores
1554;598;69;6027.55;0.3642027025906048;0.03415483903078365;Leales VIP / Crónicos
1555;12;28;2530.67;0.005587453125061743;0.06725491668214345;Frecuentes Regulares
1556;50;20;1813.47;0.30634088239673113;0.04805703981869014;Frecuentes Regulares
1557;425;1;109.15;1.0;0.0;Cazadores de Ofertas
1558;311;2;200.97;0.0;0.0;Esporádicos / Desertores
1560;533;8;462.41;0.0;0.09969507579853376;Esporádicos / Desertores
1561;575;2;45.68;0.8264010507880911;0.0;Cazadores de Ofertas
1563;15;4;239.41;0.0;0.08420700889687148;Esporádicos Recientes
1564;3;38;1987.02;0.28906603859045205;0.10852935551730733;Frecuentes Regulares
1565;66;5;223.53;0.0;0.08464188252136179;Esporádicos Recientes
1566;46;25;1550.58;0.42153903700550766;0.11332533632576197;Frecuentes Regulares
1567;281;4;85.75;1.0;0.07276967930029155;Cazadores de Ofertas
1568;623;4;318.13;0.333794360795901;0.14842988715305064;Esporádicos / Desertores
1569;96;4;393.09999999999997;0.0;0.00824217756296108;Esporádicos Recientes
1570;15;6;491.68;0.23114627399934917;0.0;Esporádicos Recientes
1571;461;8;887.58;0.3687216926924897;0.03964713039951328;Esporádicos / Desertores
1572;373;4;189.32999999999998;1.0;0.0;Cazadores de Ofertas
1573;7;9;408.9;0.3979457079970653;0.0;Esporádicos Recientes
1574;457;4;487.07;0.0;0.0;Esporádicos / Desertores
1575;436;28;1818.75;0.34384604810996566;0.03588178694158076;Esporádicos / Desertores
1576;210;34;2804.86;0.7654998823470689;0.054583829495946326;Frecuentes Regulares
1577;55;6;656.91;0.8003075002663986;0.013365605638519736;Cazadores de Ofertas
1578;170;6;281.90000000000003;0.36739978715856686;0.0;Esporádicos Recientes
1579;240;4;356.65;0.0;0.0;Esporádicos Recientes
1581;405;6;545.67;0.6723660820642513;0.16542965528616196;Cazadores de Ofertas
1582;478;5;468.97;0.4403693199991471;0.048617182335757084;Esporádicos / Desertores
1583;4;26;1331.02;0.19650343345704796;0.1324848612342414;Frecuentes Regulares
1584;169;4;152.29;0.0;0.17295948519272442;Esporádicos Recientes
1585;377;4;111.49000000000001;1.0;0.0345322450443986;Cazadores de Ofertas
1586;0;34;3499.8;0.2541516658094748;0.03156180353163038;Frecuentes Regulares
1587;28;13;848.71;0.09871451968281274;0.034805764041898876;Esporádicos Recientes
1588;42;4;309.22999999999996;0.03531352068039971;0.3111599780098956;Esporádicos Recientes
1589;429;5;817.36;0.0;0.04984339825780562;Esporádicos / Desertores
1590;1;23;1640.72;0.26577965771124873;0.07182212687112975;Frecuentes Regulares
1591;703;1;30.2;0.0;0.0;Esporádicos / Desertores
1592;410;1;225.76;0.0;0.0;Esporádicos / Desertores
1593;39;14;442.15;0.5291190772362321;0.06425421237136719;Esporádicos Recientes
1595;162;3;218.5;0.0;0.10704805491990847;Esporádicos Recientes
1596;392;3;265.47;1.0;0.1441970844163182;Cazadores de Ofertas
1598;125;3;137.8;1.0;0.0;Cazadores de Ofertas
1599;389;6;300.06;0.3041058454975671;0.0;Esporádicos / Desertores
1600;9;15;1038.15;0.3542359003997495;0.1869383037133362;Esporádicos Recientes
1601;45;61;3879.01;0.5067143420615053;0.059760093425899906;Leales VIP / Crónicos
1602;206;2;125.54;0.150071690297913;0.0;Esporádicos Recientes
1603;243;1;28.81;1.0;0.0;Cazadores de Ofertas
1604;213;5;492.72999999999996;0.289895074381507;0.0;Esporádicos Recientes
1605;678;2;94.5;0.0;0.0;Esporádicos / Desertores
1606;522;2;74.36;1.0;0.30137170521785905;Cazadores de Ofertas
1607;5;3;354.06;0.0;0.2278427385188951;Esporádicos Recientes
1609;463;2;241.27000000000004;1.0;0.06784929746756743;Cazadores de Ofertas
1610;166;4;221.63;0.009294770563551866;0.009294770563551866;Esporádicos Recientes
1611;23;12;1165.78;0.04501707011614541;0.03521247576729743;Esporádicos Recientes
1612;442;5;245.58;0.0;0.0;Esporádicos / Desertores
1613;351;6;479.4;0.0;0.061368377138089285;Esporádicos / Desertores
1614;73;6;160.5;0.0;0.01850467289719626;Esporádicos Recientes
1615;303;8;307.92;0.8689269940244219;0.1540984671343206;Cazadores de Ofertas
1616;172;1;35.61;0.0;0.0;Esporádicos Recientes
1618;32;4;190.04;0.4879499052830983;0.0;Esporádicos Recientes
1619;60;18;1358.8799999999999;0.6187301306958672;0.08178794301189216;Frecuentes Regulares
1620;2;4;348.39;0.0;0.0;Esporádicos Recientes
1621;88;4;562.35;0.0;0.0;Esporádicos Recientes
1622;369;18;1596.77;0.7139913700783457;0.049562554406708544;Cazadores de Ofertas
1623;35;7;475.25;0.6976749079431878;0.09083640189374013;Cazadores de Ofertas
1624;1;105;7327.64;0.20435501744081314;0.05830253669667178;Leales VIP / Crónicos
1625;648;2;199.21;0.7715978113548517;0.0;Cazadores de Ofertas
1626;534;13;1327.76;0.7783936856058323;0.035284991263481356;Cazadores de Ofertas
1627;365;3;279.0;0.21734767025089605;0.0;Esporádicos / Desertores
1629;36;2;22.88;0.32692307692307687;0.0;Esporádicos Recientes
1630;2;4;144.16;0.0;0.2607519422863485;Esporádicos Recientes
1631;59;21;918.82;0.10461243769182212;0.17620426198820224;Esporádicos Recientes
1632;40;3;100.51;0.2109242861406825;0.0;Esporádicos Recientes
1633;430;1;89.68;0.0;0.0;Esporádicos / Desertores
1634;83;3;293.27000000000004;0.9616394448801446;0.0;Cazadores de Ofertas
1635;712;7;153.67000000000002;0.3623348734300774;0.0;Esporádicos / Desertores
